concept_name,source_concept_id,source_vocabulary_id,source_domain_id,source_concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,target_concept_id,relationship_id,reverese_relationship_id,relationship_valid_start_date,relationship_end_date,invalid_reason_cr
PLESIOMONAS SHIGELLOIDES,2000026296,mimiciv_micro_organism,Observation,Organism,,90303,1970-01-01,2099-12-31,,4296403,Maps to,Mapped from,1970-01-01,2099-12-31,
BETA STREPTOCOCCUS GROUP A,2000026297,mimiciv_micro_organism,Observation,Organism,,90311,1970-01-01,2099-12-31,,4187877,Maps to,Mapped from,1970-01-01,2099-12-31,
CRYPTOCOCCUS SPECIES,2000026298,mimiciv_micro_organism,Observation,Organism,,90315,1970-01-01,2099-12-31,,4069831,Maps to,Mapped from,1970-01-01,2099-12-31,
MYCOPLASMA SPECIES,2000026299,mimiciv_micro_organism,Observation,Organism,,90322,1970-01-01,2099-12-31,,4193931,Maps to,Mapped from,1970-01-01,2099-12-31,
PSEUDOMONAS STUTZERI,2000026300,mimiciv_micro_organism,Observation,Organism,,90324,1970-01-01,2099-12-31,,4238322,Maps to,Mapped from,1970-01-01,2099-12-31,
MYCOBACTERIUM KANSASII,2000026301,mimiciv_micro_organism,Observation,Organism,,90333,1970-01-01,2099-12-31,,4035790,Maps to,Mapped from,1970-01-01,2099-12-31,
CANDIDA TROPICALIS,2000026302,mimiciv_micro_organism,Observation,Organism,,90338,1970-01-01,2099-12-31,,4172927,Maps to,Mapped from,1970-01-01,2099-12-31,
GEOTRICHIUM SPECIES,2000026303,mimiciv_micro_organism,Observation,Organism,,90340,1970-01-01,2099-12-31,,4145438,Maps to,Mapped from,1970-01-01,2099-12-31,
STREPTOCOCCUS MUTANS,2000026304,mimiciv_micro_organism,Observation,Organism,,90350,1970-01-01,2099-12-31,,19048245,Maps to,Mapped from,1970-01-01,2099-12-31,
NEISSERIA SUBFLAVA,2000026305,mimiciv_micro_organism,Observation,Organism,,90359,1970-01-01,2099-12-31,,4299086,Maps to,Mapped from,1970-01-01,2099-12-31,
CLOSTRIDIUM TERTIUM,2000026306,mimiciv_micro_organism,Observation,Organism,,90374,1970-01-01,2099-12-31,,4219232,Maps to,Mapped from,1970-01-01,2099-12-31,
MYCOPLASMA HOMINIS,2000026307,mimiciv_micro_organism,Observation,Organism,,90395,1970-01-01,2099-12-31,,4043365,Maps to,Mapped from,1970-01-01,2099-12-31,
TAENIA SP.,2000026308,mimiciv_micro_organism,Observation,Organism,,90420,1970-01-01,2099-12-31,,4102628,Maps to,Mapped from,1970-01-01,2099-12-31,
SALMONELLA DUBLIN,2000026309,mimiciv_micro_organism,Observation,Organism,,90430,1970-01-01,2099-12-31,,4265199,Maps to,Mapped from,1970-01-01,2099-12-31,
"LEGIONELLA PNEUMOPHILA, GROUP 1",2000026310,mimiciv_micro_organism,Observation,Organism,,90431,1970-01-01,2099-12-31,,4013414,Maps to,Mapped from,1970-01-01,2099-12-31,
PROTEUS PENNERI,2000026311,mimiciv_micro_organism,Observation,Organism,,90454,1970-01-01,2099-12-31,,4163698,Maps to,Mapped from,1970-01-01,2099-12-31,
LECLERCIA ADECARBOXYLATA,2000026312,mimiciv_micro_organism,Observation,Organism,,90456,1970-01-01,2099-12-31,,4238215,Maps to,Mapped from,1970-01-01,2099-12-31,
ALCALIGENES FAECALIS,2000026313,mimiciv_micro_organism,Observation,Organism,,90472,1970-01-01,2099-12-31,,4098060,Maps to,Mapped from,1970-01-01,2099-12-31,
ACHROMOBACTER (ALCALIGENES) DENTRIFICANS,2000026314,mimiciv_micro_organism,Observation,Organism,,90487,1970-01-01,2099-12-31,,4239076,Maps to,Mapped from,1970-01-01,2099-12-31,
ASPERGILLUS TERREUS,2000026315,mimiciv_micro_organism,Observation,Organism,,90494,1970-01-01,2099-12-31,,4097212,Maps to,Mapped from,1970-01-01,2099-12-31,
LACTOCOCCUS SPECIES,2000026316,mimiciv_micro_organism,Observation,Organism,,90515,1970-01-01,2099-12-31,,4321593,Maps to,Mapped from,1970-01-01,2099-12-31,
ENTEROCOCCUS RAFFINOSUS,2000026317,mimiciv_micro_organism,Observation,Organism,,90518,1970-01-01,2099-12-31,,4011481,Maps to,Mapped from,1970-01-01,2099-12-31,
PSEUDOMONAS FLUORESCENS,2000026318,mimiciv_micro_organism,Observation,Organism,,90530,1970-01-01,2099-12-31,,4191249,Maps to,Mapped from,1970-01-01,2099-12-31,
ESCHERICHIA COLI O157:H7,2000026319,mimiciv_micro_organism,Observation,Organism,,90536,1970-01-01,2099-12-31,,43020674,Maps to,Mapped from,1970-01-01,2099-12-31,
MALASSEZIA SPECIES,2000026320,mimiciv_micro_organism,Observation,Organism,,90550,1970-01-01,2099-12-31,,4106429,Maps to,Mapped from,1970-01-01,2099-12-31,
TICK CONSISTENT WITH IXODES SPECIES,2000026321,mimiciv_micro_organism,Observation,Organism,,90620,1970-01-01,2099-12-31,,4100076,Maps to,Mapped from,1970-01-01,2099-12-31,
LEGIONELLA SPECIES,2000026322,mimiciv_micro_organism,Observation,Organism,,90627,1970-01-01,2099-12-31,,4326728,Maps to,Mapped from,1970-01-01,2099-12-31,
INFLUENZA A VIRUS,2000026323,mimiciv_micro_organism,Observation,Organism,,90631,1970-01-01,2099-12-31,,4236145,Maps to,Mapped from,1970-01-01,2099-12-31,
MYCOBACTERIUM ABSCESSUS,2000026324,mimiciv_micro_organism,Observation,Organism,,90641,1970-01-01,2099-12-31,,4034776,Maps to,Mapped from,1970-01-01,2099-12-31,
GIARDIA LAMBLIA SEEN,2000026325,mimiciv_micro_organism,Observation,Organism,,90644,1970-01-01,2099-12-31,,4301615,Maps to,Mapped from,1970-01-01,2099-12-31,
SCOPULARIOPSIS BREVICAULIS,2000026326,mimiciv_micro_organism,Observation,Organism,,90650,1970-01-01,2099-12-31,,4138373,Maps to,Mapped from,1970-01-01,2099-12-31,
STEMPHYLIUM SP.,2000026327,mimiciv_micro_organism,Observation,Organism,,90671,1970-01-01,2099-12-31,,4236760,Maps to,Mapped from,1970-01-01,2099-12-31,
STAPHYLOCOCCUS HAEMOLYTICUS,2000026328,mimiciv_micro_organism,Observation,Organism,,90679,1970-01-01,2099-12-31,,4308865,Maps to,Mapped from,1970-01-01,2099-12-31,
PROTEUS VULGARIS GROUP,2000026329,mimiciv_micro_organism,Observation,Organism,,90683,1970-01-01,2099-12-31,,4164566,Maps to,Mapped from,1970-01-01,2099-12-31,
BEAUVERIA BASSIANA,2000026330,mimiciv_micro_organism,Observation,Organism,,90693,1970-01-01,2099-12-31,,4277262,Maps to,Mapped from,1970-01-01,2099-12-31,
CHRYSEOBACTERIUM INDOLOGENES,2000026331,mimiciv_micro_organism,Observation,Organism,,90709,1970-01-01,2099-12-31,,4012024,Maps to,Mapped from,1970-01-01,2099-12-31,
AEROMONAS HYDROPHILA COMPLEX,2000026332,mimiciv_micro_organism,Observation,Organism,,90711,1970-01-01,2099-12-31,,762611,Maps to,Mapped from,1970-01-01,2099-12-31,
AEROCOCCUS SPECIES,2000026333,mimiciv_micro_organism,Observation,Organism,,90718,1970-01-01,2099-12-31,,4231863,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR PARAINFLUENZA TYPE 1,2000026334,mimiciv_micro_organism,Observation,Organism,,90721,1970-01-01,2099-12-31,,4253151,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR PARAINFLUENZA TYPE 3,2000026335,mimiciv_micro_organism,Observation,Organism,,90723,1970-01-01,2099-12-31,,4231389,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR ADENOVIRUS,2000026336,mimiciv_micro_organism,Observation,Organism,,90724,1970-01-01,2099-12-31,,4172988,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR RESPIRATORY SYNCYTIAL VIRUS (RSV),2000026337,mimiciv_micro_organism,Observation,Organism,,90725,1970-01-01,2099-12-31,,4274000,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR PARAINFLUENZA VIRUS,2000026338,mimiciv_micro_organism,Observation,Organism,,90726,1970-01-01,2099-12-31,,4197565,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR HERPES SIMPLEX (HSV),2000026339,mimiciv_micro_organism,Observation,Organism,,90727,1970-01-01,2099-12-31,,4064704,Maps to,Mapped from,1970-01-01,2099-12-31,
ALCALIGENES SPECIES,2000026340,mimiciv_micro_organism,Observation,Organism,,90737,1970-01-01,2099-12-31,,4288470,Maps to,Mapped from,1970-01-01,2099-12-31,
ELIZABETHKINGIA (CHRYSEOBACTERIUM) MENIGOSEPTICA,2000026341,mimiciv_micro_organism,Observation,Organism,,90738,1970-01-01,2099-12-31,,4138034,Maps to,Mapped from,1970-01-01,2099-12-31,
LACTOCOCCUS SPECIES,2000026342,mimiciv_micro_organism,Observation,Organism,,90740,1970-01-01,2099-12-31,,4321593,Maps to,Mapped from,1970-01-01,2099-12-31,
STAPHYLOCOCCUS CAPITIS,2000026343,mimiciv_micro_organism,Observation,Organism,,90742,1970-01-01,2099-12-31,,4222739,Maps to,Mapped from,1970-01-01,2099-12-31,
STAPHYLOCOCCUS HOMINIS,2000026344,mimiciv_micro_organism,Observation,Organism,,90744,1970-01-01,2099-12-31,,4264368,Maps to,Mapped from,1970-01-01,2099-12-31,
STAPHYLOCOCCUS WARNERI,2000026345,mimiciv_micro_organism,Observation,Organism,,90746,1970-01-01,2099-12-31,,4270057,Maps to,Mapped from,1970-01-01,2099-12-31,
STREPTOCOCCUS MITIS/ORALIS,2000026346,mimiciv_micro_organism,Observation,Organism,,90747,1970-01-01,2099-12-31,,4237427,Maps to,Mapped from,1970-01-01,2099-12-31,
STREPTOCOCCUS INFANTARIUS SSP. COLI (STREPTOCOCCUS BOVIS),2000026347,mimiciv_micro_organism,Observation,Organism,,90748,1970-01-01,2099-12-31,,4214083,Maps to,Mapped from,1970-01-01,2099-12-31,
MALASSEZIA PACHYDERMATIS,2000026348,mimiciv_micro_organism,Observation,Organism,,90752,1970-01-01,2099-12-31,,4198244,Maps to,Mapped from,1970-01-01,2099-12-31,
PASTEURELLA SPECIES,2000026349,mimiciv_micro_organism,Observation,Organism,,90754,1970-01-01,2099-12-31,,4227127,Maps to,Mapped from,1970-01-01,2099-12-31,
STREPTOCOCCUS GALLOLYTICUS SSP. PASTEURIANUS (STREPTOCOCCUS BOVIS),2000026350,mimiciv_micro_organism,Observation,Organism,,90755,1970-01-01,2099-12-31,,4222232,Maps to,Mapped from,1970-01-01,2099-12-31,
RAOULTELLA ORNITHINOLYTICA,2000026351,mimiciv_micro_organism,Observation,Organism,,90759,1970-01-01,2099-12-31,,4212063,Maps to,Mapped from,1970-01-01,2099-12-31,
CANCELLED,2000026352,mimiciv_micro_organism,Observation,Organism,,90760,1970-01-01,2099-12-31,,4233952,Maps to,Mapped from,1970-01-01,2099-12-31,
ENTEROBACTER CLOACAE COMPLEX,2000026353,mimiciv_micro_organism,Observation,Organism,,90763,1970-01-01,2099-12-31,,4189174,Maps to,Mapped from,1970-01-01,2099-12-31,
DOLOSIGRANULUM PIGRUM,2000026354,mimiciv_micro_organism,Observation,Organism,,90765,1970-01-01,2099-12-31,,4181033,Maps to,Mapped from,1970-01-01,2099-12-31,
SLACKIA EXIGUA,2000026355,mimiciv_micro_organism,Observation,Organism,,90766,1970-01-01,2099-12-31,,4200621,Maps to,Mapped from,1970-01-01,2099-12-31,
NOCARDIA FARCINICA,2000026356,mimiciv_micro_organism,Observation,Organism,,90769,1970-01-01,2099-12-31,,4310969,Maps to,Mapped from,1970-01-01,2099-12-31,
ACHROMOBACTER SPECIES,2000026357,mimiciv_micro_organism,Observation,Organism,,90778,1970-01-01,2099-12-31,,4239076,Maps to,Mapped from,1970-01-01,2099-12-31,
MIXED BACTERIAL FLORA,2000026358,mimiciv_micro_organism,Observation,Organism,,90785,1970-01-01,2099-12-31,,4095714,Maps to,Mapped from,1970-01-01,2099-12-31,
ACHROMOBACTER SP.,2000026359,mimiciv_micro_organism,Observation,Organism,,90807,1970-01-01,2099-12-31,,4239076,Maps to,Mapped from,1970-01-01,2099-12-31,
STAPHYLOCOCCUS PSEUDINTERMEDIUS,2000026360,mimiciv_micro_organism,Observation,Organism,,90809,1970-01-01,2099-12-31,,4142864,Maps to,Mapped from,1970-01-01,2099-12-31,
AEROCOCCUS URINAE,2000026361,mimiciv_micro_organism,Observation,Organism,,90812,1970-01-01,2099-12-31,,4347674,Maps to,Mapped from,1970-01-01,2099-12-31,
RAOULTELLA PLANTICOLA,2000026362,mimiciv_micro_organism,Observation,Organism,,90815,1970-01-01,2099-12-31,,4166421,Maps to,Mapped from,1970-01-01,2099-12-31,
STREPTOCOCCUS GORDONII,2000026363,mimiciv_micro_organism,Observation,Organism,,90830,1970-01-01,2099-12-31,,4015115,Maps to,Mapped from,1970-01-01,2099-12-31,
PROTEUS HAUSERI,2000026364,mimiciv_micro_organism,Observation,Organism,,90837,1970-01-01,2099-12-31,,4221197,Maps to,Mapped from,1970-01-01,2099-12-31,
