"concept_name","source_concept_id","source_vocabulary_id","source_domain_id","source_concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason","target_concept_id","relationship_id","reverese_relationship_id","relationship_valid_start_date","relationship_end_date","invalid_reason_cr"
"travoprost 0.04 MG/ML [Travatan]",2000010751,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Travatan 0.004%","1970-01-01","2099-12-31",,19120802,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Naltrexone",2000010752,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Naltrexone 1.75 mg","1970-01-01","2099-12-31",,1714319,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ascorbic Acid / cuprous oxide / Lutein / Vitamin E / Zinc Oxide Oral Capsule [Ocuvite Lutein]",2000010753,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ocuvite tablet","1970-01-01","2099-12-31",,40169442,"Maps to","Mapped from","1970-01-01","2099-12-31",
"abacavir 600 MG / Lamivudine 300 MG [Epzicom]",2000010754,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Epzicom abacavir 600mg - lamivudine 300mg","1970-01-01","2099-12-31",,19122307,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Sodium",2000010755,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Sodium Citrate 4% 3mL Syringe","1970-01-01","2099-12-31",,19136048,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Sodium",2000010756,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Sodium CITRATE 4% 3mL Syringe","1970-01-01","2099-12-31",,19136048,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Propofol 10 MG/ML",2000010757,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Propofol (Generic) 1000mg/100ml Vial","1970-01-01","2099-12-31",,753630,"Maps to","Mapped from","1970-01-01","2099-12-31",
"{84 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.15 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Jolessa 91 Day]",2000010758,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Jolessa 1 TAB","1970-01-01","2099-12-31",,19129391,"Maps to","Mapped from","1970-01-01","2099-12-31",
"mycophenolate mofetil 500 MG",2000010759,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mycophenolate Mofetil 500MG VIAL","1970-01-01","2099-12-31",,19004036,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort]",2000010760,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Symbicort 160-4.5","1970-01-01","2099-12-31",,42706348,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Tobramycin",2000010761,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Tobramycin Fortified Ophth. 15mg/ml bottle","1970-01-01","2099-12-31",,902722,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Isotretinoin 40 MG Oral Capsule [Claravis]",2000010762,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Claravis 40 mg Cap","1970-01-01","2099-12-31",,19102592,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Nesiritide 1.5 MG",2000010763,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Nesiritide 1.5mg Vial","1970-01-01","2099-12-31",,35604554,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Melatonin 3 MG",2000010764,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Melatonin 3mg tab","1970-01-01","2099-12-31",,19083332,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Diltiazem Hydrochloride 240 MG [Taztia]",2000010765,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Taztia XT 240 mg","1970-01-01","2099-12-31",,19047680,"Maps to","Mapped from","1970-01-01","2099-12-31",
"ranolazine 500 MG [Ranexa]",2000010766,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ranexa 500mg tablet","1970-01-01","2099-12-31",,19036359,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Tacrolimus 0.5 MG Oral Capsule",2000010767,"mimiciv_drug_ndc","Drug","Prescription Drug",,"tacrolimus 0.5 mg capsules","1970-01-01","2099-12-31",,19079712,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Alfuzosin hydrochloride 10 MG",2000010768,"mimiciv_drug_ndc","Drug","Prescription Drug",,"alfuzosin ER 10 mg 24 hr Tab","1970-01-01","2099-12-31",,40164023,"Maps to","Mapped from","1970-01-01","2099-12-31",
"bimatoprost 0.3 MG/ML Ophthalmic Solution [Lumigan]",2000010769,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Bimatoprost (Lumigan) 0.03% Opth Soln","1970-01-01","2099-12-31",,904526,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Magnesium Hydroxide 311 MG [Phillips Milk of Magnesia]",2000010770,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Phillips Milk of Magnesia 311","1970-01-01","2099-12-31",,19077474,"Maps to","Mapped from","1970-01-01","2099-12-31",
"temozolomide",2000010771,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Temozolomide 165 mg Cap","1970-01-01","2099-12-31",,1341149,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Enalaprilat 1.25 MG/ML",2000010772,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Enalaprilat 1.25MG/ML VL","1970-01-01","2099-12-31",,1342025,"Maps to","Mapped from","1970-01-01","2099-12-31",
"POLYETHYLENE GLYCOL 3350 17000 MG [Glycolax]",2000010773,"mimiciv_drug_ndc","Drug","Prescription Drug",,"GlycoLax 17gm","1970-01-01","2099-12-31",,1594542,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Isradipine 5 MG",2000010774,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Isradipine 5mg ","1970-01-01","2099-12-31",,1326083,"Maps to","Mapped from","1970-01-01","2099-12-31",
"esmolol",2000010775,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Esmolol ","1970-01-01","2099-12-31",,19063575,"Maps to","Mapped from","1970-01-01","2099-12-31",
"sildenafil 20 MG [Revatio]",2000010776,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Revatio 20","1970-01-01","2099-12-31",,19079048,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Diphenhydramine Topical Cream",2000010777,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Diphenhydramine HCl 2% 2% Cream","1970-01-01","2099-12-31",,40033987,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Levobupivacaine 0.25 MG/ML",2000010778,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Bupivacaine 0.25% 250 mL Bag","1970-01-01","2099-12-31",,19100860,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Levalbuterol",2000010779,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Levalbuterol (Xopenex) 1.25mg/3ml","1970-01-01","2099-12-31",,1192218,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Menthol 0.05 MG/MG Medicated Patch",2000010780,"mimiciv_drug_ndc","Drug","Prescription Drug",,"menthol 5 % Adhesive Patch","1970-01-01","2099-12-31",,19105356,"Maps to","Mapped from","1970-01-01","2099-12-31",
"bromfenac 0.9 MG/ML [Bromday]",2000010781,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Bromday 0.09%","1970-01-01","2099-12-31",,40228201,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Isradipine 5 MG",2000010782,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Isradipine 5 mg","1970-01-01","2099-12-31",,1326083,"Maps to","Mapped from","1970-01-01","2099-12-31",
"erlotinib 100 MG [Tarceva]",2000010783,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Tarceva 100 mg","1970-01-01","2099-12-31",,40236070,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Oxycodone Hydrochloride 20 MG/ML Oral Solution",2000010784,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Oxycodone 20 mg/mL Oral Concentrate","1970-01-01","2099-12-31",,40232735,"Maps to","Mapped from","1970-01-01","2099-12-31",
"bimatoprost 0.1 MG/ML [Lumigan]",2000010785,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lumigan 0.01%","1970-01-01","2099-12-31",,40226431,"Maps to","Mapped from","1970-01-01","2099-12-31",
"sildenafil 20 MG Oral Tablet [Revatio]",2000010786,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Revatio (sildenafil citrate) 20 mg tablets","1970-01-01","2099-12-31",,1316304,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Acetaminophen 300 MG / Hydrocodone Bitartrate 10 MG [Vicodin]",2000010787,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Vicodin  10-325 mg","1970-01-01","2099-12-31",,42898296,"Maps to","Mapped from","1970-01-01","2099-12-31",
"exenatide 0.01 MG/ACTUAT [Byetta]",2000010788,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Byetta 10 mcg","1970-01-01","2099-12-31",,19083253,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Alfuzosin hydrochloride 10 MG",2000010789,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Alfuzosin 10 mg","1970-01-01","2099-12-31",,40164023,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Carbamazepine 200 MG [Tegretol]",2000010790,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Tegretol XR 200 mg","1970-01-01","2099-12-31",,19045159,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Alfuzosin hydrochloride 10 MG [UroXatral]",2000010791,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Uroxatral 10 mg Tablet","1970-01-01","2099-12-31",,40164026,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Amylases / Endopeptidases / Lipase Delayed Release Oral Capsule [Lipram]",2000010792,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lipram 4500 ea","1970-01-01","2099-12-31",,40154342,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Regular Insulin, Human 100 UNT/ML [Humulin R]",2000010793,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Humulin R 100 units/mL","1970-01-01","2099-12-31",,19062458,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Diazoxide 50 MG/ML [Proglycem]",2000010794,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Proglycem 50mg/ml","1970-01-01","2099-12-31",,19043120,"Maps to","Mapped from","1970-01-01","2099-12-31",
"rivastigmine 6 MG",2000010795,"mimiciv_drug_ndc","Drug","Prescription Drug",,"rivastigmine 6mg cap","1970-01-01","2099-12-31",,733568,"Maps to","Mapped from","1970-01-01","2099-12-31",
"loteprednol etabonate 2 MG/ML Ophthalmic Suspension [Alrex]",2000010796,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Alrex 0.2 % Eye Drops","1970-01-01","2099-12-31",,967563,"Maps to","Mapped from","1970-01-01","2099-12-31",
"dronedarone 400 MG Oral Tablet [Multaq]",2000010797,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Multaq (dronedarone) 400 mg tablets","1970-01-01","2099-12-31",,40163618,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ritonavir 100 MG",2000010798,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ritonavir study med 100mg","1970-01-01","2099-12-31",,1748959,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Pimozide 1 MG [Orap]",2000010799,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Orap 1 mg","1970-01-01","2099-12-31",,19022329,"Maps to","Mapped from","1970-01-01","2099-12-31",
"levocetirizine dihydrochloride 5 MG [Xyzal]",2000010800,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Xyzal 5 mg","1970-01-01","2099-12-31",,40163632,"Maps to","Mapped from","1970-01-01","2099-12-31",
"ambrisentan 5 MG [Letairis]",2000010801,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Letairis 5mg 5 mg","1970-01-01","2099-12-31",,19013178,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Aspirin 325 MG / Citric Acid 1000 MG / Sodium Bicarbonate 1916 MG Disintegrating Oral Tablet [Alka-Seltzer]",2000010802,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Alka-Seltzer tabs","1970-01-01","2099-12-31",,44025658,"Maps to","Mapped from","1970-01-01","2099-12-31",
"ranolazine 500 MG",2000010803,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ranolazine 500 mg Tablet","1970-01-01","2099-12-31",,19123444,"Maps to","Mapped from","1970-01-01","2099-12-31",
"capecitabine 500 MG [Xeloda]",2000010804,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Xeloda 500 mg Tab","1970-01-01","2099-12-31",,19120286,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Dutasteride 0.5 MG Oral Capsule [Avodart]",2000010805,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Avodart (Dutasteride) 0.5mg capsule","1970-01-01","2099-12-31",,989486,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Gentamicin 0.003 MG/MG Ophthalmic Ointment",2000010806,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Gentamicin ophth oint 0.3% 0.3%","1970-01-01","2099-12-31",,19077580,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Vemurafenib 240 MG Oral Tablet",2000010807,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Vemurafenib (RO5185426) 240mg Tablets","1970-01-01","2099-12-31",,40241939,"Maps to","Mapped from","1970-01-01","2099-12-31",
"bosentan 125 MG",2000010808,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Bosentan 125mg","1970-01-01","2099-12-31",,19098071,"Maps to","Mapped from","1970-01-01","2099-12-31",
"dorzolamide 20 MG/ML / Timolol 5 MG/ML Ophthalmic Solution [Cosopt]",2000010809,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Cosopt 2 %-0.5 % Eye Drops","1970-01-01","2099-12-31",,1594712,"Maps to","Mapped from","1970-01-01","2099-12-31",
"ambrisentan 5 MG Oral Tablet [Letairis]",2000010810,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Letairis (Ambrisentan) 5mg tablet","1970-01-01","2099-12-31",,1337104,"Maps to","Mapped from","1970-01-01","2099-12-31",
"mesalamine",2000010811,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mesalamine Desensitization 5 mg / 10 mL","1970-01-01","2099-12-31",,968426,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Dutasteride 0.5 MG [Avodart]",2000010812,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Avodart 0.5mg","1970-01-01","2099-12-31",,19031909,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Potassium Chloride 0.2 MEQ/ML",2000010813,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Potassium Chloride 2mEq/ml-10ml","1970-01-01","2099-12-31",,19049574,"Maps to","Mapped from","1970-01-01","2099-12-31",
"tegaserod 6 MG [Zelnorm]",2000010814,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Zelnorm 6 mg Tab","1970-01-01","2099-12-31",,19026178,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Erythromycin 0.005 MG/MG Ophthalmic Ointment",2000010815,"mimiciv_drug_ndc","Drug","Prescription Drug",,"ERYTHROMYCIN 0.5% OPHTH OINT ","1970-01-01","2099-12-31",,19076953,"Maps to","Mapped from","1970-01-01","2099-12-31",
"chlorhexidine gluconate 1.2 MG/ML Mouthwash [Peridex]",2000010816,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Peridex 0.12 % Mouthwash","1970-01-01","2099-12-31",,1790985,"Maps to","Mapped from","1970-01-01","2099-12-31",
"sildenafil 20 MG [Revatio]",2000010817,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Sildenafil (Revatio) 20 mg","1970-01-01","2099-12-31",,19079048,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Oxycodone",2000010818,"mimiciv_drug_ndc","Drug","Prescription Drug",,"OxycoDONE ","1970-01-01","2099-12-31",,1124957,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Levalbuterol 0.21 MG/ML [Xopenex]",2000010819,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Xopenex 0.63mg/3ml","1970-01-01","2099-12-31",,19120631,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Hydrocortisone 5 MG Oral Tablet [Cortef]",2000010820,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Cortef 5 mg Tab","1970-01-01","2099-12-31",,19039286,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Teriparatide 0.02 MG/ACTUAT Pen Injector",2000010821,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Teriparatide 20 mcg/dose (600 mcg/2.4 mL) Sub-Q Pen Injector","1970-01-01","2099-12-31",,43560308,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Colesevelam hydrochloride 625 MG",2000010822,"mimiciv_drug_ndc","Drug","Prescription Drug",,"colesevelam 625","1970-01-01","2099-12-31",,40167019,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Dutasteride 0.5 MG [Avodart]",2000010823,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Avodart 0.5 mg","1970-01-01","2099-12-31",,19031909,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Hyoscyamine Sulfate 0.15 MG [Cystospaz]",2000010824,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Cystospaz 0.15 mg","1970-01-01","2099-12-31",,40232548,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Esomeprazole 40 MG [Nexium]",2000010825,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Nexium 40 mg Cap","1970-01-01","2099-12-31",,19005696,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ketorolac Tromethamine 4 MG/ML [Acular]",2000010826,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Acular LS 0.4% ","1970-01-01","2099-12-31",,40164857,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ascorbic Acid / Beta Carotene / cuprous oxide / Vitamin E / Zinc Oxide Oral Tablet [PreserVision]",2000010827,"mimiciv_drug_ndc","Drug","Prescription Drug",,"PreserVision 1 ","1970-01-01","2099-12-31",,40169433,"Maps to","Mapped from","1970-01-01","2099-12-31",
"olopatadine 1 MG/ML Ophthalmic Solution [Patanol]",2000010828,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Patanol 0.1 % Eye Drops","1970-01-01","2099-12-31",,40240036,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Insulin, Aspart, Human 100 UNT/ML [NovoLog]",2000010829,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Novolog 100u/ml-10ml Vial","1970-01-01","2099-12-31",,19005729,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Magnesium Chloride / Sodium Bicarbonate / Sodium Chloride Injectable Solution [Normocarb HF 25]",2000010830,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Normocarb Dialysate 240ml Vial","1970-01-01","2099-12-31",,40161286,"Maps to","Mapped from","1970-01-01","2099-12-31",
"abiraterone acetate 250 MG [Zytiga]",2000010831,"mimiciv_drug_ndc","Drug","Prescription Drug",,"abiraterone (Zytiga) 250 mg","1970-01-01","2099-12-31",,40239062,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Mupirocin Nasal Ointment",2000010832,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mupirocin Nasal Ointment 2% 2%","1970-01-01","2099-12-31",,40062277,"Maps to","Mapped from","1970-01-01","2099-12-31",
"cyclosporine, modified 25 MG [Gengraf]",2000010833,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Gengraf (cyclosporine modified) 25mg","1970-01-01","2099-12-31",,19099404,"Maps to","Mapped from","1970-01-01","2099-12-31",
"abacavir / Lamivudine / Zidovudine Oral Tablet [Trizivir]",2000010834,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Trizivir 1 tab","1970-01-01","2099-12-31",,40097201,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Nisoldipine 20 MG [Sular]",2000010835,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Nisoldipine (Sular) 20mg tablet","1970-01-01","2099-12-31",,19081868,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Niacin 500 MG Oral Capsule",2000010836,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Niacin Flush Free 500 mg Cap","1970-01-01","2099-12-31",,1517919,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Morphine Sulfate 1 MG/ML",2000010837,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Morphine Sulfate 100mg/100ml Premix","1970-01-01","2099-12-31",,40169882,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Flutamide 125 MG Oral Capsule",2000010838,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Flutamide 125mg Cap","1970-01-01","2099-12-31",,1356482,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Bupivacaine",2000010839,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Bupivacaine 0.1% 250 mL Yellow Med Cassette","1970-01-01","2099-12-31",,732893,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Epinephrine",2000010840,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Epinephrine Kit ","1970-01-01","2099-12-31",,1343916,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Diphenhydramine Topical Cream [Benadryl]",2000010841,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Diphenhydramine (Benadryl) cream 1%","1970-01-01","2099-12-31",,40033993,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Metformin hydrochloride 500 MG / sitagliptin 50 MG [Janumet]",2000010842,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Janumet 50 mg-500 mg Tab","1970-01-01","2099-12-31",,40164924,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Docusate Enema",2000010843,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Enema Disposable 1","1970-01-01","2099-12-31",,40036796,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Cefadroxil 500 MG",2000010844,"mimiciv_drug_ndc","Drug","Prescription Drug",,"cefadroxil 500 mg","1970-01-01","2099-12-31",,1769599,"Maps to","Mapped from","1970-01-01","2099-12-31",
"prednisolone 5 MG/ML Oral Solution [Prelone]",2000010845,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Prelone 15 mg/5 mL Oral Soln","1970-01-01","2099-12-31",,19128781,"Maps to","Mapped from","1970-01-01","2099-12-31",
"ezetimibe 10 MG / Simvastatin 40 MG [Vytorin]",2000010846,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Vytorin 10-40 10 mg-40 mg Tab","1970-01-01","2099-12-31",,42706208,"Maps to","Mapped from","1970-01-01","2099-12-31",
"prednisolone 20 MG",2000010847,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Prednisolone 20","1970-01-01","2099-12-31",,19092830,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Zanamivir 5 MG/ACTUAT",2000010848,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Zanamivir 5 mg","1970-01-01","2099-12-31",,1708749,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Triazolam 0.125 MG [Halcion]",2000010849,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Halcion .125","1970-01-01","2099-12-31",,19088618,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Secretin 0.016 MG",2000010850,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Secretin 16mcg","1970-01-01","2099-12-31",,21149250,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Calcium Gluconate",2000010851,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Calcium Gluconate ","1970-01-01","2099-12-31",,19037038,"Maps to","Mapped from","1970-01-01","2099-12-31",
"varenicline 0.5 MG Oral Tablet [Chantix]",2000010852,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Chantix 0.5 mg Tab","1970-01-01","2099-12-31",,780447,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Hydralazine",2000010853,"mimiciv_drug_ndc","Drug","Prescription Drug",,"HydrALAZINE ","1970-01-01","2099-12-31",,1373928,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Levalbuterol 0.045 MG/ACTUAT Metered Dose Inhaler [Xopenex]",2000010854,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Xopenex HFA 45 mcg/Actuation Aerosol Inhaler","1970-01-01","2099-12-31",,42902352,"Maps to","Mapped from","1970-01-01","2099-12-31",
"dalfampridine 10 MG [Ampyra]",2000010855,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ampyra 10mg","1970-01-01","2099-12-31",,40170684,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Lactobacillus acidophilus",2000010856,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Acidophilus 175mg","1970-01-01","2099-12-31",,987153,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Midazolam",2000010857,"mimiciv_drug_ndc","Drug","Prescription Drug",,"MIDAZOLAM ","1970-01-01","2099-12-31",,708298,"Maps to","Mapped from","1970-01-01","2099-12-31",
"tipranavir Oral Capsule [Aptivus]",2000010858,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Aptivus 500 mg","1970-01-01","2099-12-31",,40130101,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Sodium Chloride Prefilled Syringe",2000010859,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Sodium Chloride  Syringe","1970-01-01","2099-12-31",,40141424,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Lactase 3000 UNT [Lactaid]",2000010860,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lactaid 3000 unit","1970-01-01","2099-12-31",,19027640,"Maps to","Mapped from","1970-01-01","2099-12-31",
"travoprost 0.04 MG/ML [Travatan]",2000010861,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Travatan Z 0.004 %","1970-01-01","2099-12-31",,19120802,"Maps to","Mapped from","1970-01-01","2099-12-31",
"{21 (Ethinyl Estradiol 0.035 MG / ethynodiol 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Zovia 1/35E 28 Day]",2000010862,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Zovia 1/35E (28) 1","1970-01-01","2099-12-31",,19127907,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Treprostinil 0.6 MG/ML [Tyvaso]",2000010863,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Tyvaso 1.74mg/2.9 ml 0.6mg/ml","1970-01-01","2099-12-31",,40165308,"Maps to","Mapped from","1970-01-01","2099-12-31",
"milk thistle extract",2000010864,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Milk Thistle Extract 250 mg capsule","1970-01-01","2099-12-31",,1304277,"Maps to","Mapped from","1970-01-01","2099-12-31",
"norethindrone acetate 5 MG",2000010865,"mimiciv_drug_ndc","Drug","Prescription Drug",,"norethindrone acetate 5 mg Tab","1970-01-01","2099-12-31",,40224821,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Carbidopa Oral Tablet [Lodosyn]",2000010866,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lodosyn TAB ","1970-01-01","2099-12-31",,40021550,"Maps to","Mapped from","1970-01-01","2099-12-31",
